#Dirchilet BC  (from /home/zq/DrawDwon/MF_ES_GP/high_fidelity/DrawDown_0/DrawDown_DEFORMATION_BC_ST.asc.bc file) 
#Total BC nodes  808
#Node index, name, x, y, z,   value: 
599  DISPLACEMENT_X1 5.000000000000e-02 0.000000000000e+00 9.157500000000e-01 0.000000000000e+00
603  DISPLACEMENT_X1 5.000000000000e-02 0.000000000000e+00 9.342500000000e-01 0.000000000000e+00
607  DISPLACEMENT_X1 5.000000000000e-02 0.000000000000e+00 9.527500000000e-01 0.000000000000e+00
611  DISPLACEMENT_X1 5.000000000000e-02 0.000000000000e+00 9.712500000000e-01 0.000000000000e+00
615  DISPLACEMENT_X1 5.000000000000e-02 0.000000000000e+00 9.897500000000e-01 0.000000000000e+00
619  DISPLACEMENT_X1 5.000000000000e-02 0.000000000000e+00 1.008250000000e+00 0.000000000000e+00
623  DISPLACEMENT_X1 5.000000000000e-02 0.000000000000e+00 1.026750000000e+00 0.000000000000e+00
627  DISPLACEMENT_X1 5.000000000000e-02 0.000000000000e+00 1.045250000000e+00 0.000000000000e+00
631  DISPLACEMENT_X1 5.000000000000e-02 0.000000000000e+00 1.063750000000e+00 0.000000000000e+00
635  DISPLACEMENT_X1 5.000000000000e-02 0.000000000000e+00 1.082250000000e+00 0.000000000000e+00
639  DISPLACEMENT_X1 5.000000000000e-02 0.000000000000e+00 1.100750000000e+00 0.000000000000e+00
643  DISPLACEMENT_X1 5.000000000000e-02 0.000000000000e+00 1.119250000000e+00 0.000000000000e+00
647  DISPLACEMENT_X1 5.000000000000e-02 0.000000000000e+00 1.137750000000e+00 0.000000000000e+00
651  DISPLACEMENT_X1 5.000000000000e-02 0.000000000000e+00 1.156250000000e+00 0.000000000000e+00
655  DISPLACEMENT_X1 5.000000000000e-02 0.000000000000e+00 1.174750000000e+00 0.000000000000e+00
659  DISPLACEMENT_X1 5.000000000000e-02 0.000000000000e+00 1.193250000000e+00 0.000000000000e+00
663  DISPLACEMENT_X1 5.000000000000e-02 0.000000000000e+00 1.211750000000e+00 0.000000000000e+00
667  DISPLACEMENT_X1 5.000000000000e-02 0.000000000000e+00 1.230250000000e+00 0.000000000000e+00
671  DISPLACEMENT_X1 5.000000000000e-02 0.000000000000e+00 1.248750000000e+00 0.000000000000e+00
675  DISPLACEMENT_X1 5.000000000000e-02 0.000000000000e+00 1.267250000000e+00 0.000000000000e+00
679  DISPLACEMENT_X1 5.000000000000e-02 0.000000000000e+00 1.285750000000e+00 0.000000000000e+00
683  DISPLACEMENT_X1 5.000000000000e-02 0.000000000000e+00 1.304250000000e+00 0.000000000000e+00
687  DISPLACEMENT_X1 5.000000000000e-02 0.000000000000e+00 1.322750000000e+00 0.000000000000e+00
691  DISPLACEMENT_X1 5.000000000000e-02 0.000000000000e+00 1.341250000000e+00 0.000000000000e+00
695  DISPLACEMENT_X1 5.000000000000e-02 0.000000000000e+00 1.359750000000e+00 0.000000000000e+00
699  DISPLACEMENT_X1 5.000000000000e-02 0.000000000000e+00 1.378250000000e+00 0.000000000000e+00
703  DISPLACEMENT_X1 5.000000000000e-02 0.000000000000e+00 1.396750000000e+00 0.000000000000e+00
707  DISPLACEMENT_X1 5.000000000000e-02 0.000000000000e+00 1.415250000000e+00 0.000000000000e+00
711  DISPLACEMENT_X1 5.000000000000e-02 0.000000000000e+00 1.433750000000e+00 0.000000000000e+00
715  DISPLACEMENT_X1 5.000000000000e-02 0.000000000000e+00 1.452250000000e+00 0.000000000000e+00
719  DISPLACEMENT_X1 5.000000000000e-02 0.000000000000e+00 1.470750000000e+00 0.000000000000e+00
723  DISPLACEMENT_X1 5.000000000000e-02 0.000000000000e+00 1.489250000000e+00 0.000000000000e+00
727  DISPLACEMENT_X1 5.000000000000e-02 0.000000000000e+00 1.507750000000e+00 0.000000000000e+00
731  DISPLACEMENT_X1 5.000000000000e-02 0.000000000000e+00 1.526250000000e+00 0.000000000000e+00
735  DISPLACEMENT_X1 5.000000000000e-02 0.000000000000e+00 1.544750000000e+00 0.000000000000e+00
739  DISPLACEMENT_X1 5.000000000000e-02 0.000000000000e+00 1.563250000000e+00 0.000000000000e+00
743  DISPLACEMENT_X1 5.000000000000e-02 0.000000000000e+00 1.581750000000e+00 0.000000000000e+00
747  DISPLACEMENT_X1 5.000000000000e-02 0.000000000000e+00 1.600250000000e+00 0.000000000000e+00
751  DISPLACEMENT_X1 5.000000000000e-02 0.000000000000e+00 1.618750000000e+00 0.000000000000e+00
755  DISPLACEMENT_X1 5.000000000000e-02 0.000000000000e+00 1.637250000000e+00 0.000000000000e+00
759  DISPLACEMENT_X1 5.000000000000e-02 0.000000000000e+00 1.655750000000e+00 0.000000000000e+00
763  DISPLACEMENT_X1 5.000000000000e-02 0.000000000000e+00 1.674250000000e+00 0.000000000000e+00
767  DISPLACEMENT_X1 5.000000000000e-02 0.000000000000e+00 1.692750000000e+00 0.000000000000e+00
771  DISPLACEMENT_X1 5.000000000000e-02 0.000000000000e+00 1.711250000000e+00 0.000000000000e+00
775  DISPLACEMENT_X1 5.000000000000e-02 0.000000000000e+00 1.729750000000e+00 0.000000000000e+00
779  DISPLACEMENT_X1 5.000000000000e-02 0.000000000000e+00 1.748250000000e+00 0.000000000000e+00
783  DISPLACEMENT_X1 5.000000000000e-02 0.000000000000e+00 1.766750000000e+00 0.000000000000e+00
787  DISPLACEMENT_X1 5.000000000000e-02 0.000000000000e+00 1.785250000000e+00 0.000000000000e+00
791  DISPLACEMENT_X1 5.000000000000e-02 0.000000000000e+00 1.803750000000e+00 0.000000000000e+00
795  DISPLACEMENT_X1 5.000000000000e-02 0.000000000000e+00 1.822250000000e+00 0.000000000000e+00
799  DISPLACEMENT_X1 5.000000000000e-02 0.000000000000e+00 1.840750000000e+00 0.000000000000e+00
803  DISPLACEMENT_X1 5.000000000000e-02 0.000000000000e+00 1.859250000000e+00 0.000000000000e+00
807  DISPLACEMENT_X1 5.000000000000e-02 0.000000000000e+00 1.877750000000e+00 0.000000000000e+00
811  DISPLACEMENT_X1 5.000000000000e-02 0.000000000000e+00 1.896250000000e+00 0.000000000000e+00
815  DISPLACEMENT_X1 5.000000000000e-02 0.000000000000e+00 1.914750000000e+00 0.000000000000e+00
819  DISPLACEMENT_X1 5.000000000000e-02 0.000000000000e+00 1.933250000000e+00 0.000000000000e+00
823  DISPLACEMENT_X1 5.000000000000e-02 0.000000000000e+00 1.951750000000e+00 0.000000000000e+00
827  DISPLACEMENT_X1 5.000000000000e-02 0.000000000000e+00 1.970250000000e+00 0.000000000000e+00
831  DISPLACEMENT_X1 5.000000000000e-02 0.000000000000e+00 1.988750000000e+00 0.000000000000e+00
835  DISPLACEMENT_X1 5.000000000000e-02 0.000000000000e+00 2.007250000000e+00 0.000000000000e+00
839  DISPLACEMENT_X1 5.000000000000e-02 0.000000000000e+00 2.025750000000e+00 0.000000000000e+00
843  DISPLACEMENT_X1 5.000000000000e-02 0.000000000000e+00 2.044250000000e+00 0.000000000000e+00
847  DISPLACEMENT_X1 5.000000000000e-02 0.000000000000e+00 2.062750000000e+00 0.000000000000e+00
851  DISPLACEMENT_X1 5.000000000000e-02 0.000000000000e+00 2.081250000000e+00 0.000000000000e+00
855  DISPLACEMENT_X1 5.000000000000e-02 0.000000000000e+00 2.099750000000e+00 0.000000000000e+00
859  DISPLACEMENT_X1 5.000000000000e-02 0.000000000000e+00 2.118250000000e+00 0.000000000000e+00
863  DISPLACEMENT_X1 5.000000000000e-02 0.000000000000e+00 2.136750000000e+00 0.000000000000e+00
867  DISPLACEMENT_X1 5.000000000000e-02 0.000000000000e+00 2.155250000000e+00 0.000000000000e+00
871  DISPLACEMENT_X1 5.000000000000e-02 0.000000000000e+00 2.173750000000e+00 0.000000000000e+00
875  DISPLACEMENT_X1 5.000000000000e-02 0.000000000000e+00 2.192250000000e+00 0.000000000000e+00
879  DISPLACEMENT_X1 5.000000000000e-02 0.000000000000e+00 2.210750000000e+00 0.000000000000e+00
883  DISPLACEMENT_X1 5.000000000000e-02 0.000000000000e+00 2.229250000000e+00 0.000000000000e+00
887  DISPLACEMENT_X1 5.000000000000e-02 0.000000000000e+00 2.247750000000e+00 0.000000000000e+00
891  DISPLACEMENT_X1 5.000000000000e-02 0.000000000000e+00 2.266250000000e+00 0.000000000000e+00
895  DISPLACEMENT_X1 5.000000000000e-02 0.000000000000e+00 2.284750000000e+00 0.000000000000e+00
899  DISPLACEMENT_X1 5.000000000000e-02 0.000000000000e+00 2.303250000000e+00 0.000000000000e+00
903  DISPLACEMENT_X1 5.000000000000e-02 0.000000000000e+00 2.321750000000e+00 0.000000000000e+00
907  DISPLACEMENT_X1 5.000000000000e-02 0.000000000000e+00 2.340250000000e+00 0.000000000000e+00
911  DISPLACEMENT_X1 5.000000000000e-02 0.000000000000e+00 2.358750000000e+00 0.000000000000e+00
915  DISPLACEMENT_X1 5.000000000000e-02 0.000000000000e+00 2.377250000000e+00 0.000000000000e+00
919  DISPLACEMENT_X1 5.000000000000e-02 0.000000000000e+00 2.395750000000e+00 0.000000000000e+00
923  DISPLACEMENT_X1 5.000000000000e-02 0.000000000000e+00 2.414250000000e+00 0.000000000000e+00
927  DISPLACEMENT_X1 5.000000000000e-02 0.000000000000e+00 2.432750000000e+00 0.000000000000e+00
931  DISPLACEMENT_X1 5.000000000000e-02 0.000000000000e+00 2.451250000000e+00 0.000000000000e+00
935  DISPLACEMENT_X1 5.000000000000e-02 0.000000000000e+00 2.469750000000e+00 0.000000000000e+00
939  DISPLACEMENT_X1 5.000000000000e-02 0.000000000000e+00 2.488250000000e+00 0.000000000000e+00
943  DISPLACEMENT_X1 5.000000000000e-02 0.000000000000e+00 2.506750000000e+00 0.000000000000e+00
947  DISPLACEMENT_X1 5.000000000000e-02 0.000000000000e+00 2.525250000000e+00 0.000000000000e+00
951  DISPLACEMENT_X1 5.000000000000e-02 0.000000000000e+00 2.543750000000e+00 0.000000000000e+00
955  DISPLACEMENT_X1 5.000000000000e-02 0.000000000000e+00 2.562250000000e+00 0.000000000000e+00
959  DISPLACEMENT_X1 5.000000000000e-02 0.000000000000e+00 2.580750000000e+00 0.000000000000e+00
963  DISPLACEMENT_X1 5.000000000000e-02 0.000000000000e+00 2.599250000000e+00 0.000000000000e+00
967  DISPLACEMENT_X1 5.000000000000e-02 0.000000000000e+00 2.617750000000e+00 0.000000000000e+00
971  DISPLACEMENT_X1 5.000000000000e-02 0.000000000000e+00 2.636250000000e+00 0.000000000000e+00
975  DISPLACEMENT_X1 5.000000000000e-02 0.000000000000e+00 2.654750000000e+00 0.000000000000e+00
979  DISPLACEMENT_X1 5.000000000000e-02 0.000000000000e+00 2.673250000000e+00 0.000000000000e+00
983  DISPLACEMENT_X1 5.000000000000e-02 0.000000000000e+00 2.691750000000e+00 0.000000000000e+00
987  DISPLACEMENT_X1 5.000000000000e-02 0.000000000000e+00 2.710250000000e+00 0.000000000000e+00
991  DISPLACEMENT_X1 5.000000000000e-02 0.000000000000e+00 2.728750000000e+00 0.000000000000e+00
995  DISPLACEMENT_X1 5.000000000000e-02 0.000000000000e+00 2.747250000000e+00 0.000000000000e+00
999  DISPLACEMENT_X1 5.000000000000e-02 0.000000000000e+00 2.765750000000e+00 0.000000000000e+00
1003  DISPLACEMENT_X1 5.000000000000e-02 0.000000000000e+00 2.784250000000e+00 0.000000000000e+00
1007  DISPLACEMENT_X1 5.000000000000e-02 0.000000000000e+00 2.802750000000e+00 0.000000000000e+00
1011  DISPLACEMENT_X1 5.000000000000e-02 0.000000000000e+00 2.821250000000e+00 0.000000000000e+00
1015  DISPLACEMENT_X1 5.000000000000e-02 0.000000000000e+00 2.839750000000e+00 0.000000000000e+00
1019  DISPLACEMENT_X1 5.000000000000e-02 0.000000000000e+00 2.858250000000e+00 0.000000000000e+00
1023  DISPLACEMENT_X1 5.000000000000e-02 0.000000000000e+00 2.876750000000e+00 0.000000000000e+00
1027  DISPLACEMENT_X1 5.000000000000e-02 0.000000000000e+00 2.895250000000e+00 0.000000000000e+00
1031  DISPLACEMENT_X1 5.000000000000e-02 0.000000000000e+00 2.913750000000e+00 0.000000000000e+00
1035  DISPLACEMENT_X1 5.000000000000e-02 0.000000000000e+00 2.932250000000e+00 0.000000000000e+00
1039  DISPLACEMENT_X1 5.000000000000e-02 0.000000000000e+00 2.950750000000e+00 0.000000000000e+00
1043  DISPLACEMENT_X1 5.000000000000e-02 0.000000000000e+00 2.969250000000e+00 0.000000000000e+00
1047  DISPLACEMENT_X1 5.000000000000e-02 0.000000000000e+00 2.987750000000e+00 0.000000000000e+00
1051  DISPLACEMENT_X1 5.000000000000e-02 0.000000000000e+00 3.006250000000e+00 0.000000000000e+00
1055  DISPLACEMENT_X1 5.000000000000e-02 0.000000000000e+00 3.024750000000e+00 0.000000000000e+00
1059  DISPLACEMENT_X1 5.000000000000e-02 0.000000000000e+00 3.043250000000e+00 0.000000000000e+00
1063  DISPLACEMENT_X1 5.000000000000e-02 0.000000000000e+00 3.061750000000e+00 0.000000000000e+00
1067  DISPLACEMENT_X1 5.000000000000e-02 0.000000000000e+00 3.080250000000e+00 0.000000000000e+00
1071  DISPLACEMENT_X1 5.000000000000e-02 0.000000000000e+00 3.098750000000e+00 0.000000000000e+00
1075  DISPLACEMENT_X1 5.000000000000e-02 0.000000000000e+00 3.117250000000e+00 0.000000000000e+00
1079  DISPLACEMENT_X1 5.000000000000e-02 0.000000000000e+00 3.135750000000e+00 0.000000000000e+00
1083  DISPLACEMENT_X1 5.000000000000e-02 0.000000000000e+00 3.154250000000e+00 0.000000000000e+00
1087  DISPLACEMENT_X1 5.000000000000e-02 0.000000000000e+00 3.172750000000e+00 0.000000000000e+00
1091  DISPLACEMENT_X1 5.000000000000e-02 0.000000000000e+00 3.191250000000e+00 0.000000000000e+00
1095  DISPLACEMENT_X1 5.000000000000e-02 0.000000000000e+00 3.209750000000e+00 0.000000000000e+00
1099  DISPLACEMENT_X1 5.000000000000e-02 0.000000000000e+00 3.228250000000e+00 0.000000000000e+00
1103  DISPLACEMENT_X1 5.000000000000e-02 0.000000000000e+00 3.246750000000e+00 0.000000000000e+00
1107  DISPLACEMENT_X1 5.000000000000e-02 0.000000000000e+00 3.265250000000e+00 0.000000000000e+00
1111  DISPLACEMENT_X1 5.000000000000e-02 0.000000000000e+00 3.283750000000e+00 0.000000000000e+00
1115  DISPLACEMENT_X1 5.000000000000e-02 0.000000000000e+00 3.302250000000e+00 0.000000000000e+00
1119  DISPLACEMENT_X1 5.000000000000e-02 0.000000000000e+00 3.320750000000e+00 0.000000000000e+00
1123  DISPLACEMENT_X1 5.000000000000e-02 0.000000000000e+00 3.339250000000e+00 0.000000000000e+00
1127  DISPLACEMENT_X1 5.000000000000e-02 0.000000000000e+00 3.357750000000e+00 0.000000000000e+00
1131  DISPLACEMENT_X1 5.000000000000e-02 0.000000000000e+00 3.376250000000e+00 0.000000000000e+00
1135  DISPLACEMENT_X1 5.000000000000e-02 0.000000000000e+00 3.394750000000e+00 0.000000000000e+00
1139  DISPLACEMENT_X1 5.000000000000e-02 0.000000000000e+00 3.413250000000e+00 0.000000000000e+00
1143  DISPLACEMENT_X1 5.000000000000e-02 0.000000000000e+00 3.431750000000e+00 0.000000000000e+00
1147  DISPLACEMENT_X1 5.000000000000e-02 0.000000000000e+00 3.450250000000e+00 0.000000000000e+00
1151  DISPLACEMENT_X1 5.000000000000e-02 0.000000000000e+00 3.468750000000e+00 0.000000000000e+00
1155  DISPLACEMENT_X1 5.000000000000e-02 0.000000000000e+00 3.487250000000e+00 0.000000000000e+00
1159  DISPLACEMENT_X1 5.000000000000e-02 0.000000000000e+00 3.505750000000e+00 0.000000000000e+00
1163  DISPLACEMENT_X1 5.000000000000e-02 0.000000000000e+00 3.524250000000e+00 0.000000000000e+00
1167  DISPLACEMENT_X1 5.000000000000e-02 0.000000000000e+00 3.542750000000e+00 0.000000000000e+00
1171  DISPLACEMENT_X1 5.000000000000e-02 0.000000000000e+00 3.561250000000e+00 0.000000000000e+00
1175  DISPLACEMENT_X1 5.000000000000e-02 0.000000000000e+00 3.579750000000e+00 0.000000000000e+00
1179  DISPLACEMENT_X1 5.000000000000e-02 0.000000000000e+00 3.598250000000e+00 0.000000000000e+00
1183  DISPLACEMENT_X1 5.000000000000e-02 0.000000000000e+00 3.616750000000e+00 0.000000000000e+00
1187  DISPLACEMENT_X1 5.000000000000e-02 0.000000000000e+00 3.635250000000e+00 0.000000000000e+00
1191  DISPLACEMENT_X1 5.000000000000e-02 0.000000000000e+00 3.653750000000e+00 0.000000000000e+00
1195  DISPLACEMENT_X1 5.000000000000e-02 0.000000000000e+00 3.672250000000e+00 0.000000000000e+00
1199  DISPLACEMENT_X1 5.000000000000e-02 0.000000000000e+00 3.690750000000e+00 0.000000000000e+00
0  DISPLACEMENT_X1 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00
3  DISPLACEMENT_X1 0.000000000000e+00 0.000000000000e+00 1.850000000000e-02 0.000000000000e+00
5  DISPLACEMENT_X1 0.000000000000e+00 0.000000000000e+00 3.700000000000e-02 0.000000000000e+00
7  DISPLACEMENT_X1 0.000000000000e+00 0.000000000000e+00 5.550000000000e-02 0.000000000000e+00
9  DISPLACEMENT_X1 0.000000000000e+00 0.000000000000e+00 7.400000000000e-02 0.000000000000e+00
11  DISPLACEMENT_X1 0.000000000000e+00 0.000000000000e+00 9.250000000000e-02 0.000000000000e+00
13  DISPLACEMENT_X1 0.000000000000e+00 0.000000000000e+00 1.110000000000e-01 0.000000000000e+00
15  DISPLACEMENT_X1 0.000000000000e+00 0.000000000000e+00 1.295000000000e-01 0.000000000000e+00
17  DISPLACEMENT_X1 0.000000000000e+00 0.000000000000e+00 1.480000000000e-01 0.000000000000e+00
19  DISPLACEMENT_X1 0.000000000000e+00 0.000000000000e+00 1.665000000000e-01 0.000000000000e+00
21  DISPLACEMENT_X1 0.000000000000e+00 0.000000000000e+00 1.850000000000e-01 0.000000000000e+00
23  DISPLACEMENT_X1 0.000000000000e+00 0.000000000000e+00 2.035000000000e-01 0.000000000000e+00
25  DISPLACEMENT_X1 0.000000000000e+00 0.000000000000e+00 2.220000000000e-01 0.000000000000e+00
27  DISPLACEMENT_X1 0.000000000000e+00 0.000000000000e+00 2.405000000000e-01 0.000000000000e+00
29  DISPLACEMENT_X1 0.000000000000e+00 0.000000000000e+00 2.590000000000e-01 0.000000000000e+00
31  DISPLACEMENT_X1 0.000000000000e+00 0.000000000000e+00 2.775000000000e-01 0.000000000000e+00
33  DISPLACEMENT_X1 0.000000000000e+00 0.000000000000e+00 2.960000000000e-01 0.000000000000e+00
35  DISPLACEMENT_X1 0.000000000000e+00 0.000000000000e+00 3.145000000000e-01 0.000000000000e+00
37  DISPLACEMENT_X1 0.000000000000e+00 0.000000000000e+00 3.330000000000e-01 0.000000000000e+00
39  DISPLACEMENT_X1 0.000000000000e+00 0.000000000000e+00 3.515000000000e-01 0.000000000000e+00
41  DISPLACEMENT_X1 0.000000000000e+00 0.000000000000e+00 3.700000000000e-01 0.000000000000e+00
43  DISPLACEMENT_X1 0.000000000000e+00 0.000000000000e+00 3.885000000000e-01 0.000000000000e+00
45  DISPLACEMENT_X1 0.000000000000e+00 0.000000000000e+00 4.070000000000e-01 0.000000000000e+00
47  DISPLACEMENT_X1 0.000000000000e+00 0.000000000000e+00 4.255000000000e-01 0.000000000000e+00
49  DISPLACEMENT_X1 0.000000000000e+00 0.000000000000e+00 4.440000000000e-01 0.000000000000e+00
51  DISPLACEMENT_X1 0.000000000000e+00 0.000000000000e+00 4.625000000000e-01 0.000000000000e+00
53  DISPLACEMENT_X1 0.000000000000e+00 0.000000000000e+00 4.810000000000e-01 0.000000000000e+00
55  DISPLACEMENT_X1 0.000000000000e+00 0.000000000000e+00 4.995000000000e-01 0.000000000000e+00
57  DISPLACEMENT_X1 0.000000000000e+00 0.000000000000e+00 5.180000000000e-01 0.000000000000e+00
59  DISPLACEMENT_X1 0.000000000000e+00 0.000000000000e+00 5.365000000000e-01 0.000000000000e+00
61  DISPLACEMENT_X1 0.000000000000e+00 0.000000000000e+00 5.550000000000e-01 0.000000000000e+00
63  DISPLACEMENT_X1 0.000000000000e+00 0.000000000000e+00 5.735000000000e-01 0.000000000000e+00
65  DISPLACEMENT_X1 0.000000000000e+00 0.000000000000e+00 5.920000000000e-01 0.000000000000e+00
67  DISPLACEMENT_X1 0.000000000000e+00 0.000000000000e+00 6.105000000000e-01 0.000000000000e+00
69  DISPLACEMENT_X1 0.000000000000e+00 0.000000000000e+00 6.290000000000e-01 0.000000000000e+00
71  DISPLACEMENT_X1 0.000000000000e+00 0.000000000000e+00 6.475000000000e-01 0.000000000000e+00
73  DISPLACEMENT_X1 0.000000000000e+00 0.000000000000e+00 6.660000000000e-01 0.000000000000e+00
75  DISPLACEMENT_X1 0.000000000000e+00 0.000000000000e+00 6.845000000000e-01 0.000000000000e+00
77  DISPLACEMENT_X1 0.000000000000e+00 0.000000000000e+00 7.030000000000e-01 0.000000000000e+00
79  DISPLACEMENT_X1 0.000000000000e+00 0.000000000000e+00 7.215000000000e-01 0.000000000000e+00
81  DISPLACEMENT_X1 0.000000000000e+00 0.000000000000e+00 7.400000000000e-01 0.000000000000e+00
83  DISPLACEMENT_X1 0.000000000000e+00 0.000000000000e+00 7.585000000000e-01 0.000000000000e+00
85  DISPLACEMENT_X1 0.000000000000e+00 0.000000000000e+00 7.770000000000e-01 0.000000000000e+00
87  DISPLACEMENT_X1 0.000000000000e+00 0.000000000000e+00 7.955000000000e-01 0.000000000000e+00
89  DISPLACEMENT_X1 0.000000000000e+00 0.000000000000e+00 8.140000000000e-01 0.000000000000e+00
91  DISPLACEMENT_X1 0.000000000000e+00 0.000000000000e+00 8.325000000000e-01 0.000000000000e+00
93  DISPLACEMENT_X1 0.000000000000e+00 0.000000000000e+00 8.510000000000e-01 0.000000000000e+00
95  DISPLACEMENT_X1 0.000000000000e+00 0.000000000000e+00 8.695000000000e-01 0.000000000000e+00
97  DISPLACEMENT_X1 0.000000000000e+00 0.000000000000e+00 8.880000000000e-01 0.000000000000e+00
99  DISPLACEMENT_X1 0.000000000000e+00 0.000000000000e+00 9.065000000000e-01 0.000000000000e+00
101  DISPLACEMENT_X1 0.000000000000e+00 0.000000000000e+00 9.250000000000e-01 0.000000000000e+00
103  DISPLACEMENT_X1 0.000000000000e+00 0.000000000000e+00 9.435000000000e-01 0.000000000000e+00
105  DISPLACEMENT_X1 0.000000000000e+00 0.000000000000e+00 9.620000000000e-01 0.000000000000e+00
107  DISPLACEMENT_X1 0.000000000000e+00 0.000000000000e+00 9.805000000000e-01 0.000000000000e+00
109  DISPLACEMENT_X1 0.000000000000e+00 0.000000000000e+00 9.990000000000e-01 0.000000000000e+00
111  DISPLACEMENT_X1 0.000000000000e+00 0.000000000000e+00 1.017500000000e+00 0.000000000000e+00
113  DISPLACEMENT_X1 0.000000000000e+00 0.000000000000e+00 1.036000000000e+00 0.000000000000e+00
115  DISPLACEMENT_X1 0.000000000000e+00 0.000000000000e+00 1.054500000000e+00 0.000000000000e+00
117  DISPLACEMENT_X1 0.000000000000e+00 0.000000000000e+00 1.073000000000e+00 0.000000000000e+00
119  DISPLACEMENT_X1 0.000000000000e+00 0.000000000000e+00 1.091500000000e+00 0.000000000000e+00
121  DISPLACEMENT_X1 0.000000000000e+00 0.000000000000e+00 1.110000000000e+00 0.000000000000e+00
123  DISPLACEMENT_X1 0.000000000000e+00 0.000000000000e+00 1.128500000000e+00 0.000000000000e+00
125  DISPLACEMENT_X1 0.000000000000e+00 0.000000000000e+00 1.147000000000e+00 0.000000000000e+00
127  DISPLACEMENT_X1 0.000000000000e+00 0.000000000000e+00 1.165500000000e+00 0.000000000000e+00
129  DISPLACEMENT_X1 0.000000000000e+00 0.000000000000e+00 1.184000000000e+00 0.000000000000e+00
131  DISPLACEMENT_X1 0.000000000000e+00 0.000000000000e+00 1.202500000000e+00 0.000000000000e+00
133  DISPLACEMENT_X1 0.000000000000e+00 0.000000000000e+00 1.221000000000e+00 0.000000000000e+00
135  DISPLACEMENT_X1 0.000000000000e+00 0.000000000000e+00 1.239500000000e+00 0.000000000000e+00
137  DISPLACEMENT_X1 0.000000000000e+00 0.000000000000e+00 1.258000000000e+00 0.000000000000e+00
139  DISPLACEMENT_X1 0.000000000000e+00 0.000000000000e+00 1.276500000000e+00 0.000000000000e+00
141  DISPLACEMENT_X1 0.000000000000e+00 0.000000000000e+00 1.295000000000e+00 0.000000000000e+00
143  DISPLACEMENT_X1 0.000000000000e+00 0.000000000000e+00 1.313500000000e+00 0.000000000000e+00
145  DISPLACEMENT_X1 0.000000000000e+00 0.000000000000e+00 1.332000000000e+00 0.000000000000e+00
147  DISPLACEMENT_X1 0.000000000000e+00 0.000000000000e+00 1.350500000000e+00 0.000000000000e+00
149  DISPLACEMENT_X1 0.000000000000e+00 0.000000000000e+00 1.369000000000e+00 0.000000000000e+00
151  DISPLACEMENT_X1 0.000000000000e+00 0.000000000000e+00 1.387500000000e+00 0.000000000000e+00
153  DISPLACEMENT_X1 0.000000000000e+00 0.000000000000e+00 1.406000000000e+00 0.000000000000e+00
155  DISPLACEMENT_X1 0.000000000000e+00 0.000000000000e+00 1.424500000000e+00 0.000000000000e+00
157  DISPLACEMENT_X1 0.000000000000e+00 0.000000000000e+00 1.443000000000e+00 0.000000000000e+00
159  DISPLACEMENT_X1 0.000000000000e+00 0.000000000000e+00 1.461500000000e+00 0.000000000000e+00
161  DISPLACEMENT_X1 0.000000000000e+00 0.000000000000e+00 1.480000000000e+00 0.000000000000e+00
163  DISPLACEMENT_X1 0.000000000000e+00 0.000000000000e+00 1.498500000000e+00 0.000000000000e+00
165  DISPLACEMENT_X1 0.000000000000e+00 0.000000000000e+00 1.517000000000e+00 0.000000000000e+00
167  DISPLACEMENT_X1 0.000000000000e+00 0.000000000000e+00 1.535500000000e+00 0.000000000000e+00
169  DISPLACEMENT_X1 0.000000000000e+00 0.000000000000e+00 1.554000000000e+00 0.000000000000e+00
171  DISPLACEMENT_X1 0.000000000000e+00 0.000000000000e+00 1.572500000000e+00 0.000000000000e+00
173  DISPLACEMENT_X1 0.000000000000e+00 0.000000000000e+00 1.591000000000e+00 0.000000000000e+00
175  DISPLACEMENT_X1 0.000000000000e+00 0.000000000000e+00 1.609500000000e+00 0.000000000000e+00
177  DISPLACEMENT_X1 0.000000000000e+00 0.000000000000e+00 1.628000000000e+00 0.000000000000e+00
179  DISPLACEMENT_X1 0.000000000000e+00 0.000000000000e+00 1.646500000000e+00 0.000000000000e+00
181  DISPLACEMENT_X1 0.000000000000e+00 0.000000000000e+00 1.665000000000e+00 0.000000000000e+00
183  DISPLACEMENT_X1 0.000000000000e+00 0.000000000000e+00 1.683500000000e+00 0.000000000000e+00
185  DISPLACEMENT_X1 0.000000000000e+00 0.000000000000e+00 1.702000000000e+00 0.000000000000e+00
187  DISPLACEMENT_X1 0.000000000000e+00 0.000000000000e+00 1.720500000000e+00 0.000000000000e+00
189  DISPLACEMENT_X1 0.000000000000e+00 0.000000000000e+00 1.739000000000e+00 0.000000000000e+00
191  DISPLACEMENT_X1 0.000000000000e+00 0.000000000000e+00 1.757500000000e+00 0.000000000000e+00
193  DISPLACEMENT_X1 0.000000000000e+00 0.000000000000e+00 1.776000000000e+00 0.000000000000e+00
195  DISPLACEMENT_X1 0.000000000000e+00 0.000000000000e+00 1.794500000000e+00 0.000000000000e+00
197  DISPLACEMENT_X1 0.000000000000e+00 0.000000000000e+00 1.813000000000e+00 0.000000000000e+00
199  DISPLACEMENT_X1 0.000000000000e+00 0.000000000000e+00 1.831500000000e+00 0.000000000000e+00
